Sample_No,Date_Sampled,Sample_Point,System,Zone,Measure,Result,Units
5484319,2018-03-21,095C02,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5092723,2017-03-01,095F01,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5252503,2017-07-26,095L03,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5297954,2017-07-26,095J04,Bendigo,Bendigo (Spring Gully),Turbidity,0.05,NTU
5297959,2017-07-26,095N02,Bendigo,Bendigo (Raywood),Turbidity,0.05,NTU
5297972,2017-07-26,095K03,Bendigo,Junortoun,Turbidity,0.05,NTU
5295596,2017-07-25,095B01,Bendigo,Maiden Gully - Marong,Turbidity,0.05,NTU
5343929,2017-10-10,090A05,Laanecoorie,Laanecoorie,Turbidity,0.8,NTU
5343972,2017-10-11,095A09,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5343715,2017-10-08,095D09,Bendigo,Epsom - Huntly,Turbidity,0.1,NTU
5343612,2017-10-04,095J15,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5343625,2017-10-04,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5282588,2017-09-19,090C04,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5282631,2017-09-20,095N01,Bendigo,Bendigo (Raywood),THMs,0.04,mg/L
5172051,2017-05-02,090C01,Laanecoorie,Tarnagulla,Turbidity,0.3,NTU
5343613,2017-10-04,095M01,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5343597,2017-10-04,095H15,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5343571,2017-10-03,090C01,Laanecoorie,Tarnagulla,Turbidity,0.3,NTU
5343579,2017-10-03,090B03,Laanecoorie,Dunolly,THMs,0.11,mg/L
5282034,2017-09-06,095C08,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5343572,2017-10-03,090D02,Laanecoorie,Bealiba,Turbidity,0.1,NTU
5343581,2017-10-03,095B04,Bendigo,Maiden Gully - Marong,Turbidity,0.2,NTU
5343598,2017-10-04,095H23,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5343595,2017-10-04,095F03,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5343614,2017-10-04,095N04,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5281991,2017-09-06,095J08,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5281988,2017-09-06,095H01,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5343570,2017-10-03,090B03,Laanecoorie,Dunolly,Turbidity,0.1,NTU
5281990,2017-09-06,095H06,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5281991,2017-09-06,095J08,Bendigo,Bendigo (Spring Gully),Turbidity,0.05,NTU
5132440,2017-04-20,095A06,Bendigo,Bendigo (Northern),THMs,0.008,mg/L
5282882,2017-09-27,095F04,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5282867,2017-09-27,095A22,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5282903,2017-09-27,095C01,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5282885,2017-09-27,095M03,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5385924,2017-11-15,095K02,Bendigo,Junortoun,THMs,0.009,mg/L
5281990,2017-09-06,095H06,Bendigo,Bendigo (Southern),Turbidity,0.1,NTU
5281963,2017-09-05,095B03,Bendigo,Maiden Gully - Marong,Turbidity,0.05,NTU
5281995,2017-09-06,095A05,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5385856,2017-11-14,095B05,Bendigo,Maiden Gully - Marong,THMs,0.009,mg/L
5282883,2017-09-27,095H13,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5343592,2017-10-04,095A13,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5386162,2017-11-21,090D08,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5385972,2017-11-19,095D04,Bendigo,Epsom - Huntly,Turbidity,0.2,NTU
5282886,2017-09-27,095N02,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5282884,2017-09-27,095J14,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5463462,2018-01-18,095N03,Bendigo,Bendigo (Raywood),THMs,0.055,mg/L
5457905,2018-01-23,095B08,Bendigo,Maiden Gully - Marong,THMs,0.007,mg/L
5459348,2018-01-28,095D07,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5457689,2018-01-17,095C02,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5385529,2017-11-07,090B04,Laanecoorie,Dunolly,Turbidity,0.2,NTU
5459484,2018-01-30,095B01,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5459348,2018-01-28,095D07,Bendigo,Epsom - Huntly,Turbidity,0.1,NTU
5459470,2018-01-30,090C01,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5459469,2018-01-30,090B07,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5459498,2018-01-31,095F01,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5459500,2018-01-31,095H22,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5460118,2018-02-18,095D06,Bendigo,Epsom - Huntly,Turbidity,0.05,NTU
5460073,2018-02-14,095C04,Bendigo,Strathfieldsaye,THMs,0.11,mg/L
5460250,2018-02-20,090A04,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5457691,2018-01-17,095L05,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5459280,2018-01-24,095N02,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5459280,2018-01-24,095N02,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5457921,2018-01-24,095J03,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5459290,2018-01-24,095K05,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5459481,2018-01-30,090D03,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5460253,2018-02-20,090D07,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5386687,2017-12-05,090B03,Laanecoorie,Dunolly,Turbidity,0.2,NTU
5386722,2017-12-06,095H13,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5386745,2017-12-06,095L01,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5459501,2018-01-31,095J08,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5594861,2018-06-20,095H08,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5594862,2018-06-20,095H09,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5582243,2018-06-14,095C06,Bendigo,Strathfieldsaye,Turbidity,0.1,NTU
5582215,2018-06-14,095A19,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5580961,2018-05-01,090A04,Laanecoorie,Laanecoorie,Turbidity,0.3,NTU
5580555,2018-04-18,095A06,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5580580,2018-04-18,095L05,Bendigo,Bendigo (Axedale),Turbidity,0.2,NTU
5580529,2018-04-17,090C04,Laanecoorie,Tarnagulla,Turbidity,0.1,NTU
5459745,2018-02-06,090C01,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5460489,2018-02-27,095B07,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5460484,2018-02-27,090A02,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5460502,2018-02-27,090C04,Laanecoorie,Tarnagulla,Turbidity,0.1,NTU
5460485,2018-02-27,090B06,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5580797,2018-04-26,095J14,Bendigo,Bendigo (Spring Gully),Turbidity,0.1,NTU
5460299,2018-02-21,095M03,Bendigo,Bendigo (Sebastian),THMs,0.2,mg/L
5580588,2018-04-18,095K01,Bendigo,Junortoun,THMs,0.007,mg/L
5580563,2018-04-18,095A06,Bendigo,Bendigo (Northern),THMs,0.007,mg/L
5580771,2018-04-25,095B06,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5580643,2018-04-22,095D04,Bendigo,Epsom - Huntly,Turbidity,0.05,NTU
5472306,2018-03-14,090D07,Laanecoorie,Bealiba,THMs,0.2,mg/L
5580263,2018-04-10,090D03,Laanecoorie,Bealiba,THMs,0.17,mg/L
5459744,2018-02-06,090B03,Laanecoorie,Dunolly,Turbidity,0.2,NTU
5459773,2018-02-07,095F04,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5459791,2018-02-07,095M04,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5459777,2018-02-07,095J09,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5459775,2018-02-07,095H09,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5459803,2018-02-07,095K08,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5459804,2018-02-07,095L02,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5459772,2018-02-07,095A03,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5459802,2018-02-07,095C06,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5459771,2018-02-07,095A01,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5459802,2018-02-07,095C06,Bendigo,Strathfieldsaye,Turbidity,0.05,NTU
5614503,2018-04-11,095A23,Bendigo,Bendigo (Northern),Turbidity,0.2,NTU
5580580,2018-04-18,095L05,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5459503,2018-01-31,095N01,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5459469,2018-01-30,090B07,Laanecoorie,Dunolly,Turbidity,0.1,NTU
5460288,2018-02-21,095H23,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5580555,2018-04-18,095A06,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5580561,2018-04-18,095M04,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5580556,2018-04-18,095F03,Bendigo,Big Hill,Turbidity,0.05,NTU
5459777,2018-02-07,095J09,Bendigo,Bendigo (Spring Gully),Turbidity,0.1,NTU
5459804,2018-02-07,095L02,Bendigo,Bendigo (Axedale),Turbidity,0.05,NTU
5580817,2018-04-26,095K06,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5580799,2018-04-26,095N02,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5580795,2018-04-26,095H15,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5580798,2018-04-26,095M05,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5580800,2018-04-26,095A13,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5580798,2018-04-26,095M05,Bendigo,Bendigo (Sebastian),Turbidity,0.05,NTU
5580766,2018-04-25,090A03,Laanecoorie,Laanecoorie,Turbidity,0.3,NTU
5580816,2018-04-26,095C05,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5460319,2018-02-21,095K06,Bendigo,Junortoun,THMs,0.15,mg/L
5460517,2018-02-28,095N03,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5460515,2018-02-28,095J15,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5460526,2018-02-28,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5555618,2018-02-21,095C05,Bendigo,Strathfieldsaye,Turbidity,0.1,NTU
5460297,2018-02-21,095H23,Bendigo,Bendigo (Southern),Turbidity,0.3,NTU
5480801,2018-03-20,090A03,Laanecoorie,Laanecoorie,Turbidity,0.05,NTU
5484302,2018-03-21,095N03,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5585095,2018-03-20,090D08,Laanecoorie,Bealiba,Turbidity,0.05,NTU
5460299,2018-02-21,095M03,Bendigo,Bendigo (Sebastian),Turbidity,0.2,NTU
5555665,2018-02-20,090C01,Laanecoorie,Tarnagulla,Turbidity,0.4,NTU
5460031,2018-02-15,095F03,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5566185,2018-02-28,095A12,Bendigo,Bendigo (Northern),Turbidity,0.05,NTU
5460029,2018-02-14,095A04,Bendigo,Bendigo (Northern),Turbidity,0.05,NTU
5566190,2018-02-28,095K07,Bendigo,Junortoun,Turbidity,0.1,NTU
5460534,2018-02-28,095C07,Bendigo,Strathfieldsaye,Turbidity,0.1,NTU
5460528,2018-02-28,095F02,Bendigo,Big Hill,Turbidity,0.2,NTU
5460601,2018-03-04,095D01,Bendigo,Epsom - Huntly,Turbidity,0.05,NTU
5566189,2018-02-28,095N03,Bendigo,Bendigo (Raywood),Turbidity,0.05,NTU
5484273,2018-03-21,095H04,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5484310,2018-03-21,095H10,Bendigo,Bendigo (Southern),Turbidity,0.05,NTU
5460487,2018-02-27,090D02,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5460486,2018-02-27,090C04,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5460286,2018-02-21,095A08,Bendigo,Bendigo (Northern),THMs,0.14,mg/L
5559952,2018-02-27,090A02,Laanecoorie,Laanecoorie,Turbidity,0.2,NTU
5559955,2018-02-27,095B07,Bendigo,Maiden Gully - Marong,Turbidity,0.05,NTU
5460513,2018-02-28,095F02,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5460514,2018-02-28,095H11,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5460511,2018-02-28,095A12,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5582056,2018-06-11,095D02,Bendigo,Epsom - Huntly,THMs,0.007,mg/L
5582198,2018-06-13,095B04,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5580288,2018-04-11,095F04,Bendigo,Big Hill,THMs,0.006,mg/L
5457920,2018-01-24,095H21,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5457917,2018-01-24,095A23,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5457947,2018-01-24,095H20,Bendigo,Bendigo (Southern),THMs,0.006,mg/L
5580560,2018-04-18,095J13,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5614505,2018-04-11,095M01,Bendigo,Bendigo (Sebastian),Turbidity,0.1,NTU
5459499,2018-01-31,095H03,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5457949,2018-01-24,095M05,Bendigo,Bendigo (Sebastian),THMs,0.006,mg/L
5459530,2018-01-31,095K03,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5459498,2018-01-31,095F01,Bendigo,Big Hill,Turbidity,0.1,NTU
5459529,2018-01-31,095C01,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5459481,2018-01-30,090D03,Laanecoorie,Bealiba,Turbidity,0.1,NTU
5459502,2018-01-31,095M01,Bendigo,Bendigo (Sebastian),Turbidity,0.05,NTU
5459529,2018-01-31,095C01,Bendigo,Strathfieldsaye,Turbidity,0.1,NTU
5457948,2018-01-24,095J03,Bendigo,Bendigo (Spring Gully),THMs,0.005,mg/L
5459497,2018-01-31,095A06,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5459470,2018-01-30,090C01,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5580794,2018-04-26,095H14,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5580796,2018-04-26,095H16,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5580817,2018-04-26,095K06,Bendigo,Junortoun,Turbidity,0.1,NTU
5580818,2018-04-26,095L02,Bendigo,Bendigo (Axedale),Turbidity,0.1,NTU
5580793,2018-04-26,095F01,Bendigo,Big Hill,Turbidity,0.1,NTU
5580518,2018-04-17,090A01,Laanecoorie,Laanecoorie,Turbidity,0.3,NTU
5580561,2018-04-18,095M04,Bendigo,Bendigo (Sebastian),Turbidity,0.1,NTU
5580579,2018-04-18,095K01,Bendigo,Junortoun,Turbidity,0.05,NTU
5580531,2018-04-17,095B09,Bendigo,Maiden Gully - Marong,Turbidity,0.05,NTU
5460261,2018-02-20,090B02,Laanecoorie,Dunolly,Turbidity,0.05,NTU
5580780,2018-04-25,090C01,Laanecoorie,Tarnagulla,THMs,0.047,mg/L
5459869,2018-02-11,095D10,Bendigo,Epsom - Huntly,Turbidity,0.05,NTU
5580818,2018-04-26,095L02,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5580965,2018-05-01,095B05,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5459774,2018-02-07,095H08,Bendigo,Bendigo (Southern),Turbidity,0.2,NTU
5459791,2018-02-07,095M04,Bendigo,Bendigo (Sebastian),Turbidity,0.05,NTU
5459792,2018-02-07,095N04,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5459747,2018-02-06,095B04,Bendigo,Maiden Gully - Marong,Turbidity,0.05,NTU
5459755,2018-02-06,090B03,Laanecoorie,Dunolly,THMs,0.1,mg/L
5459756,2018-02-06,090D08,Laanecoorie,Bealiba,THMs,0.21,mg/L
5460276,2018-02-20,095B06,Bendigo,Maiden Gully - Marong,THMs,0.12,mg/L
5555598,2018-02-21,095L05,Bendigo,Bendigo (Axedale),Turbidity,0.1,NTU
5459754,2018-02-06,090A01,Laanecoorie,Laanecoorie,THMs,0.11,mg/L
5580797,2018-04-26,095J14,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5580769,2018-04-25,090D08,Laanecoorie,Bealiba,Turbidity,0.2,NTU
5577977,2018-03-15,095M04,Bendigo,Bendigo (Sebastian),Turbidity,0.05,NTU
5472480,2018-03-15,095L05,Bendigo,Bendigo (Axedale),THMs,0.13,mg/L
5577979,2018-03-15,095K04,Bendigo,Junortoun,Turbidity,0.05,NTU
5580767,2018-04-25,090B02,Laanecoorie,Dunolly,Turbidity,0.1,NTU
5459743,2018-02-06,090A01,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5480806,2018-03-20,095B05,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5484321,2018-03-21,095L02,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5484293,2018-03-21,095H05,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5484271,2018-03-21,095A21,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5460006,2018-02-13,090A03,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5460009,2018-02-13,090D01,Laanecoorie,Bealiba,Turbidity,0.1,NTU
5459793,2018-02-07,095A05,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5580767,2018-04-25,090B02,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5580769,2018-04-25,090D08,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5281355,2017-08-16,095M03,Bendigo,Bendigo (Sebastian),Turbidity,0.1,NTU
5281318,2017-08-15,090C03,Laanecoorie,Tarnagulla,Turbidity,0.3,NTU
5281388,2017-08-16,095L05,Bendigo,Bendigo (Axedale),Turbidity,0.1,NTU
5281356,2017-08-16,095N02,Bendigo,Bendigo (Raywood),Turbidity,0.2,NTU
5281351,2017-08-16,095H10,Bendigo,Bendigo (Southern),Turbidity,0.05,NTU
5281319,2017-08-15,090D03,Laanecoorie,Bealiba,Turbidity,0.1,NTU
5281336,2017-08-16,095A20,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5281354,2017-08-16,095J11,Bendigo,Bendigo (Spring Gully),Turbidity,0.1,NTU
5574407,2018-03-12,095D09,Bendigo,Epsom - Huntly,Turbidity,0.05,NTU
5460724,2018-03-08,090B08,Laanecoorie,Dunolly,Turbidity,0.05,NTU
5582196,2018-06-13,090C03,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5582047,2018-06-11,095D02,Bendigo,Epsom - Huntly,Turbidity,0.2,NTU
5491363,2018-03-27,090D01,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5491361,2018-03-27,090B05,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5491365,2018-03-27,095B08,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5596574,2018-03-27,090A04,Laanecoorie,Laanecoorie,Turbidity,0.05,NTU
5491360,2018-03-27,090A04,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5735000,2018-08-14,095B04,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5734998,2018-08-14,090C04,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5462764,2018-03-07,095F04,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5580800,2018-04-26,095A13,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5580771,2018-04-25,095B06,Bendigo,Maiden Gully - Marong,Turbidity,0.1,NTU
5580878,2018-04-29,095D10,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5690340,2018-07-05,095K07,Bendigo,Junortoun,Turbidity,0.2,NTU
5690316,2018-07-04,095M05,Bendigo,Bendigo (Sebastian),Turbidity,0.1,NTU
5491391,2018-03-28,095A19,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5491402,2018-03-28,095K02,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5690303,2018-07-04,095A01,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5690266,2018-07-03,090B08,Laanecoorie,Dunolly,THMs,0.055,mg/L
5690314,2018-07-04,095J13,Bendigo,Bendigo (Spring Gully),Turbidity,0.2,NTU
5690341,2018-07-05,095L02,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5581207,2018-05-09,095N03,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5581189,2018-05-09,095A12,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5581217,2018-05-09,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5491398,2018-03-28,095N01,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5491403,2018-03-28,095L01,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5579989,2018-04-03,095N04,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5491407,2018-03-28,095F04,Bendigo,Big Hill,Turbidity,0.1,NTU
5579998,2018-04-05,095C01,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5579958,2018-04-04,095B01,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5579987,2018-04-04,095J12,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5579955,2018-04-04,090B07,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5596579,2018-03-27,090B05,Laanecoorie,Dunolly,Turbidity,0.05,NTU
5491408,2018-03-28,095H06,Bendigo,Bendigo (Southern),Turbidity,0.05,NTU
5579971,2018-04-04,095B01,Bendigo,Maiden Gully - Marong,Turbidity,0.05,NTU
5579988,2018-04-03,095M05,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5690252,2018-07-03,090A03,Laanecoorie,Laanecoorie,Turbidity,0.1,NTU
5690306,2018-07-04,095F04,Bendigo,Big Hill,Turbidity,0.6,NTU
5690341,2018-07-05,095L02,Bendigo,Bendigo (Axedale),Turbidity,0.1,NTU
5690436,2018-07-08,095D04,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5581215,2018-05-09,095C09,Bendigo,Strathfieldsaye,Turbidity,0.2,NTU
5581215,2018-05-09,095C09,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5580964,2018-05-01,090D01,Laanecoorie,Bealiba,Turbidity,0.05,NTU
5581003,2018-05-02,095K07,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5580811,2018-04-26,095M05,Bendigo,Bendigo (Sebastian),THMs,0.007,mg/L
5580963,2018-05-01,090C02,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5580982,2018-05-02,095H23,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5581004,2018-05-02,095L05,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5581004,2018-05-02,095L05,Bendigo,Bendigo (Axedale),Turbidity,0.1,NTU
5690792,2018-07-17,090C03,Laanecoorie,Tarnagulla,Turbidity,0.1,NTU
5690791,2018-07-17,090B04,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5690861,2018-07-17,090D07,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5605666,2018-03-28,095J11,Bendigo,Bendigo (Spring Gully),Turbidity,0.05,NTU
5579956,2018-04-04,090C01,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5690902,2018-07-18,095A08,Bendigo,Bendigo (Northern),Turbidity,0.2,NTU
5690960,2018-07-18,095K04,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5690904,2018-07-18,095F02,Bendigo,Big Hill,Turbidity,0.2,NTU
5690959,2018-07-18,095C08,Bendigo,Strathfieldsaye,Turbidity,0.3,NTU
5579985,2018-04-05,095H21,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5579843,2018-04-02,095D03,Bendigo,Epsom - Huntly,Turbidity,0.05,NTU
5605667,2018-03-28,095M03,Bendigo,Bendigo (Sebastian),Turbidity,0.2,NTU
5580009,2018-04-05,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5580008,2018-04-05,095K03,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5690691,2018-07-15,095D10,Bendigo,Epsom - Huntly,Turbidity,0.3,NTU
5589253,2018-06-19,090D02,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5582230,2018-06-14,095J12,Bendigo,Bendigo (Spring Gully),THMs,0.006,mg/L
5690862,2018-07-17,095B03,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5594859,2018-06-20,095F02,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5594869,2018-06-20,095M01,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5690902,2018-07-18,095A08,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5690960,2018-07-18,095K04,Bendigo,Junortoun,Turbidity,0.2,NTU
5579983,2018-04-05,095F01,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5491411,2018-03-28,095C03,Bendigo,Strathfieldsaye,THMs,0.007,mg/L
5579957,2018-04-04,090D02,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5585897,2018-04-03,095N04,Bendigo,Bendigo (Raywood),Turbidity,0.05,NTU
5605665,2018-03-28,095A18,Bendigo,Bendigo (Northern),Turbidity,0.05,NTU
5491411,2018-03-28,095C03,Bendigo,Strathfieldsaye,Turbidity,0.05,NTU
5579982,2018-04-04,095A22,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5579984,2018-04-05,095H20,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5609388,2018-04-05,095F01,Bendigo,Big Hill,Turbidity,0.05,NTU
5605607,2018-04-04,090C01,Laanecoorie,Tarnagulla,Turbidity,0.05,NTU
5491408,2018-03-28,095H06,Bendigo,Bendigo (Southern),THMs,0.008,mg/L
5605673,2018-03-28,095N01,Bendigo,Bendigo (Raywood),Turbidity,0.05,NTU
5580249,2018-04-10,095B04,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5579970,2018-04-04,090B07,Laanecoorie,Dunolly,Turbidity,0.1,NTU
5580247,2018-04-10,090D03,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5580544,2018-04-17,095B09,Bendigo,Maiden Gully - Marong,THMs,0.006,mg/L
